animal_id,breed,age_years,weight_kg,lactation_number,timestamp,day,body_temp,heart_rate,respiratory_rate,activity_level,rumination_min,feed_intake,water_intake,milk_yield,lying_time,steps_count,gait_score,stance_symmetry,stride_length,health_status,disease_type,is_anomaly,ambient_temp,humidity_pct,thi_index
KS-0155,Tharparkar,8.4,641.8,6,2025-01-11 18:38:00,10,38.59,61.39,25.85,66.27,401.91,22.7,44.62,24.82,10.2,2027.85,1.4,0.919,1.41,0,None,0,39.6,89.6,100.7
KS-0155,Tharparkar,8.4,641.8,6,2025-01-12 15:59:00,11,38.4,50.75,22.83,60.2,503.29,19.75,52.9,23.49,10.98,3280.55,1.3,0.991,1.63,0,None,0,34.5,51.3,84.3
KS-0155,Tharparkar,8.4,641.8,6,2025-01-13 12:17:00,12,38.41,45.95,27.46,65.9,396.46,27.96,78.44,27.13,12.02,3232.64,1.2,0.942,1.66,0,None,0,25.3,51.4,72.2
KS-0155,Tharparkar,8.4,641.8,6,2025-01-14 15:54:00,13,38.79,58.64,23.38,74.47,401.92,22.91,47.99,22.33,12.24,2183.14,1.1,0.99,1.46,0,None,0,34.1,65.9,86.7
KS-0155,Tharparkar,8.4,641.8,6,2025-01-15 07:25:00,14,39.36,43.88,28.14,85.09,457.54,24.66,58.4,29.24,12.63,3237.87,1.4,0.947,1.66,0,None,0,38.6,81.8,97.1
KS-0155,Tharparkar,8.4,641.8,6,2025-01-16 07:20:00,15,38.95,52.08,24.8,73.05,450.79,23.66,65.76,27.75,10.94,2740.54,1.4,0.913,1.61,0,None,0,22.9,52.1,69.1
KS-0155,Tharparkar,8.4,641.8,6,2025-01-17 19:17:00,16,38.58,53.62,28.14,68.05,403.64,18.35,55.05,22.45,13.43,4669.77,1.5,0.958,1.44,0,None,0,25.1,85.1,75.6
KS-0155,Tharparkar,8.4,641.8,6,2025-01-18 08:35:00,17,38.49,71.47,24.8,83.14,469.95,23.79,57.8,25.12,13.68,3408.87,1.3,0.97,1.4,0,None,0,37.3,90.0,96.8
KS-0155,Tharparkar,8.4,641.8,6,2025-01-19 07:55:00,18,38.34,78.43,22.89,76.1,454.11,26.33,73.09,23.02,12.35,3692.14,1.5,0.949,1.56,0,None,0,26.7,76.3,77.1
KS-0155,Tharparkar,8.4,641.8,6,2025-01-20 16:04:00,19,38.89,52.83,16.86,61.99,467.64,23.97,76.06,16.64,11.63,2315.1,1.1,0.914,1.54,0,None,0,22.9,52.8,69.2
KS-0155,Tharparkar,8.4,641.8,6,2025-01-21 18:32:00,20,39.11,74.94,20.64,71.55,406.7,23.76,58.09,18.25,10.94,4106.13,1.4,0.98,1.65,0,None,0,36.1,83.6,93.4
KS-0155,Tharparkar,8.4,641.8,6,2025-01-22 13:02:00,21,38.76,73.74,20.79,70.21,433.54,21.95,59.89,17.47,11.48,2116.54,1.2,0.901,1.41,0,None,0,25.7,42.0,71.7
KS-0155,Tharparkar,8.4,641.8,6,2025-01-23 19:54:00,22,38.4,49.01,22.71,54.72,496.03,25.24,80.67,19.49,10.14,2303.67,1.4,0.966,1.64,0,None,0,26.0,55.8,73.7
KS-0155,Tharparkar,8.4,641.8,6,2025-01-24 14:19:00,23,39.28,53.12,28.58,68.42,387.38,27.69,65.0,25.98,13.37,4227.48,1.1,0.911,1.52,0,None,0,27.0,86.5,78.9
KS-0155,Tharparkar,8.4,641.8,6,2025-01-25 11:14:00,24,38.73,52.26,16.4,60.12,408.57,23.28,44.1,12.5,13.44,3446.5,1.4,0.912,1.68,0,None,0,35.6,76.9,91.2
KS-0155,Tharparkar,8.4,641.8,6,2025-01-26 06:54:00,25,39.08,73.12,17.23,51.3,394.17,18.42,80.16,20.46,11.91,3735.21,1.5,0.981,1.63,0,None,0,28.5,49.5,76.2
KS-0155,Tharparkar,8.4,641.8,6,2025-01-27 12:54:00,26,38.49,60.97,21.76,77.07,485.33,19.54,61.19,14.77,12.96,4415.33,1.3,0.959,1.68,0,None,0,37.1,59.6,89.6
KS-0155,Tharparkar,8.4,641.8,6,2025-01-28 15:23:00,27,38.87,41.19,19.85,67.29,479.9,23.77,67.4,14.18,12.48,2214.73,1.3,0.988,1.56,0,None,0,35.7,66.4,89.1
KS-0155,Tharparkar,8.4,641.8,6,2025-01-29 07:01:00,28,39.02,59.76,16.12,84.16,503.17,22.2,76.09,22.27,10.06,3552.22,1.2,0.931,1.6,0,None,0,28.8,53.6,77.2
KS-0155,Tharparkar,8.4,641.8,6,2025-01-30 19:01:00,29,38.58,58.91,15.71,75.9,391.53,18.57,44.63,29.8,12.34,3997.43,1.1,0.992,1.6,0,None,0,39.7,56.0,92.3
KS-0156,Jersey,7.4,456.8,4,2025-01-01 12:36:00,0,38.57,59.02,26.46,76.98,384.78,26.5,42.93,15.38,12.0,3073.15,1.2,0.933,1.6,0,None,0,38.8,70.8,94.7
KS-0156,Jersey,7.4,456.8,4,2025-01-02 13:01:00,1,38.53,52.33,18.12,77.61,387.68,23.36,75.29,23.98,13.35,2966.16,1.0,0.968,1.43,0,None,0,30.1,67.7,81.1
KS-0156,Jersey,7.4,456.8,4,2025-01-03 07:17:00,2,38.4,55.45,25.97,75.35,514.87,23.98,60.01,21.33,13.67,4613.45,1.5,0.963,1.69,0,None,0,23.3,75.2,71.7
KS-0156,Jersey,7.4,456.8,4,2025-01-04 19:01:00,3,39.33,62.72,27.28,79.84,424.16,25.41,54.17,16.77,13.72,2872.69,1.2,0.954,1.61,0,None,0,30.7,84.4,84.7
KS-0156,Jersey,7.4,456.8,4,2025-01-05 17:36:00,4,38.79,79.54,21.99,85.53,421.37,25.8,80.67,20.76,13.06,4499.02,1.4,0.954,1.57,0,None,0,28.2,55.0,76.5
KS-0156,Jersey,7.4,456.8,4,2025-01-06 15:55:00,5,38.41,75.39,21.64,63.4,481.48,23.6,55.07,20.93,10.11,4265.37,1.4,0.935,1.49,0,None,0,34.6,47.0,83.6
KS-0156,Jersey,7.4,456.8,4,2025-01-07 18:39:00,6,39.28,49.37,20.96,61.83,411.78,19.94,72.76,20.73,9.95,3786.88,1.1,0.988,1.47,0,None,0,28.1,40.1,74.4
KS-0156,Jersey,7.4,456.8,4,2025-01-08 16:22:00,7,38.9,66.97,24.13,82.78,516.61,24.38,62.7,20.94,10.88,2673.69,1.1,0.929,1.68,0,None,0,29.2,73.3,80.6
KS-0156,Jersey,7.4,456.8,4,2025-01-09 12:50:00,8,39.16,53.8,16.58,56.17,516.06,23.19,76.78,29.4,13.05,4719.12,1.5,0.933,1.6,0,None,0,30.7,45.2,78.3
KS-0156,Jersey,7.4,456.8,4,2025-01-10 14:11:00,9,38.88,48.46,16.86,57.92,377.84,21.28,43.32,12.82,12.52,3868.84,1.1,0.979,1.58,0,None,0,30.1,83.8,83.6
KS-0156,Jersey,7.4,456.8,4,2025-01-11 18:21:00,10,39.17,63.84,17.28,62.32,514.87,19.55,71.54,29.12,11.55,2142.38,1.3,0.945,1.5,0,None,0,23.2,64.1,70.6
KS-0156,Jersey,7.4,456.8,4,2025-01-12 11:57:00,11,38.99,67.44,19.95,77.96,404.56,20.55,65.26,22.93,10.39,3461.7,1.4,0.961,1.69,0,None,0,25.2,81.6,75.4
KS-0156,Jersey,7.4,456.8,4,2025-01-13 10:35:00,12,38.94,59.55,19.91,64.46,467.62,18.79,58.82,21.6,12.96,3575.54,1.0,0.945,1.57,0,None,0,26.2,55.1,73.9
KS-0156,Jersey,7.4,456.8,4,2025-01-14 13:17:00,13,39.21,57.64,25.11,68.89,482.17,24.71,66.82,14.02,12.95,2969.31,1.1,0.926,1.49,0,None,0,31.5,88.7,86.8
KS-0156,Jersey,7.4,456.8,4,2025-01-15 17:11:00,14,39.04,60.28,25.56,60.3,408.28,27.34,50.24,17.38,11.46,4937.59,1.4,0.904,1.42,0,None,0,27.8,72.3,78.3
KS-0156,Jersey,7.4,456.8,4,2025-01-16 11:31:00,15,38.35,58.37,17.11,81.65,385.6,23.97,44.95,30.01,10.61,3336.98,1.3,0.955,1.48,0,None,0,38.0,57.5,90.4
KS-0156,Jersey,7.4,456.8,4,2025-01-17 13:55:00,16,38.69,57.14,22.38,55.31,426.22,19.28,68.88,17.01,12.9,2988.86,1.5,0.943,1.48,0,None,0,32.5,72.9,85.6
KS-0156,Jersey,7.4,456.8,4,2025-01-18 17:42:00,17,38.75,54.43,24.42,63.74,470.9,18.12,72.75,24.32,13.12,3936.75,1.5,0.973,1.63,0,None,0,35.4,82.4,92.0
KS-0156,Jersey,7.4,456.8,4,2025-01-19 16:56:00,18,38.38,76.49,29.01,51.6,466.63,25.64,45.74,20.83,13.52,3680.71,1.4,0.978,1.62,0,None,0,30.6,73.8,82.8
KS-0156,Jersey,7.4,456.8,4,2025-01-20 08:26:00,19,38.83,69.06,27.95,72.61,494.27,21.5,70.22,17.72,12.83,3966.98,1.1,0.932,1.56,0,None,0,39.5,89.3,100.4
KS-0156,Jersey,7.4,456.8,4,2025-01-21 06:40:00,20,39.27,63.96,26.27,75.5,496.07,26.67,75.66,25.75,13.24,4253.13,1.1,0.93,1.61,0,None,0,25.1,76.8,74.7
KS-0156,Jersey,7.4,456.8,4,2025-01-22 11:57:00,21,38.94,48.22,18.73,73.62,500.06,20.64,49.8,24.22,12.64,2739.99,1.2,0.909,1.68,0,None,0,23.1,61.4,70.2
KS-0156,Jersey,7.4,456.8,4,2025-01-23 15:25:00,22,39.04,55.23,18.51,77.13,490.84,25.59,59.79,17.77,12.93,2122.36,1.3,0.925,1.52,0,None,0,39.9,44.0,89.5
KS-0156,Jersey,7.4,456.8,4,2025-01-24 10:41:00,23,39.26,52.48,29.39,82.37,490.24,19.92,63.74,23.0,13.17,5057.94,1.4,0.986,1.42,0,None,0,30.7,83.6,84.6
KS-0156,Jersey,7.4,456.8,4,2025-01-25 17:07:00,24,38.42,41.48,14.98,61.05,390.32,19.82,60.97,22.57,13.09,4168.14,1.5,0.927,1.41,0,None,0,26.9,76.0,77.4
KS-0156,Jersey,7.4,456.8,4,2025-01-26 15:47:00,25,38.68,56.95,17.11,67.42,465.25,25.03,41.1,15.96,12.9,3962.51,1.4,0.906,1.43,0,None,0,24.9,47.5,71.3
KS-0156,Jersey,7.4,456.8,4,2025-01-27 14:22:00,26,39.41,51.53,15.53,58.84,504.86,27.03,69.74,14.98,12.06,2535.29,1.3,1.0,1.65,0,None,0,38.4,79.3,96.2
KS-0156,Jersey,7.4,456.8,4,2025-01-28 17:37:00,27,38.84,42.87,17.34,65.19,508.62,18.33,75.94,21.91,13.65,3763.53,1.2,0.966,1.62,0,None,0,39.3,52.0,90.8
KS-0156,Jersey,7.4,456.8,4,2025-01-29 10:22:00,28,39.08,45.2,20.32,61.86,404.27,18.73,44.97,14.36,10.61,2405.39,1.0,0.96,1.68,0,None,0,27.8,40.6,74.1
KS-0156,Jersey,7.4,456.8,4,2025-01-30 13:50:00,29,38.45,44.11,22.0,55.11,461.27,24.01,60.69,20.05,12.33,2174.18,1.2,0.953,1.67,0,None,0,29.0,40.0,75.4
KS-0157,Jersey,9.9,618.8,4,2025-01-01 17:01:00,0,38.37,74.03,16.57,72.35,477.16,24.12,77.41,25.54,12.51,2165.6,1.5,0.974,1.55,0,None,0,25.4,56.1,72.9
KS-0157,Jersey,9.9,618.8,4,2025-01-02 09:21:00,1,39.02,45.45,16.44,82.17,509.0,20.64,41.33,26.85,11.84,3734.82,1.5,0.986,1.57,0,None,0,33.1,52.1,82.6
KS-0157,Jersey,9.9,618.8,4,2025-01-03 16:37:00,2,39.05,59.59,29.48,73.42,402.3,23.01,54.55,18.44,10.36,4216.34,1.0,0.935,1.61,0,None,0,39.7,44.8,89.5
KS-0157,Jersey,9.9,618.8,4,2025-01-04 18:45:00,3,39.0,73.71,19.68,74.8,480.58,27.75,45.05,17.89,10.82,4442.72,1.4,0.948,1.67,0,None,0,38.2,75.8,95.0
KS-0157,Jersey,9.9,618.8,4,2025-01-05 15:17:00,4,38.57,50.06,15.74,62.41,474.91,26.97,48.42,18.12,10.56,2973.57,1.5,0.994,1.49,0,None,0,38.9,43.4,88.2
KS-0157,Jersey,9.9,618.8,4,2025-01-06 08:55:00,5,38.65,79.18,18.51,52.39,390.99,23.25,55.79,26.29,13.85,3046.34,1.3,0.906,1.54,0,None,0,34.7,79.1,90.2
KS-0157,Jersey,9.9,618.8,4,2025-01-07 13:31:00,6,39.08,49.48,19.7,59.85,441.3,26.45,69.34,18.86,10.02,4760.32,1.1,0.98,1.47,0,None,0,30.0,76.7,82.4
KS-0157,Jersey,9.9,618.8,4,2025-01-08 16:56:00,7,38.4,61.98,29.82,67.03,464.56,28.32,60.34,27.81,10.46,3952.05,1.1,0.904,1.68,0,None,0,30.4,47.6,78.3
KS-0157,Jersey,9.9,618.8,4,2025-01-09 16:27:00,8,39.36,59.62,19.78,79.33,475.66,20.38,44.72,15.72,10.87,2623.63,1.4,0.996,1.59,0,None,0,22.4,65.9,69.6
KS-0157,Jersey,9.9,618.8,4,2025-01-10 10:45:00,9,38.73,61.01,20.23,68.23,399.01,25.91,45.42,27.29,11.59,4110.54,1.4,0.987,1.58,0,None,0,37.7,59.3,90.4
KS-0157,Jersey,9.9,618.8,4,2025-01-11 14:30:00,10,38.71,41.04,21.73,68.24,431.95,19.38,57.17,26.71,13.38,3007.17,1.0,0.951,1.62,0,None,0,35.5,83.9,92.5
KS-0157,Jersey,9.9,618.8,4,2025-01-12 16:17:00,11,38.57,76.98,24.59,58.38,415.67,25.43,47.11,20.85,10.33,2477.55,1.4,0.934,1.43,0,None,0,38.8,51.1,89.9
KS-0157,Jersey,9.9,618.8,4,2025-01-13 13:47:00,12,38.97,73.56,15.74,63.43,466.6,28.09,54.44,14.15,13.53,4098.26,1.0,0.96,1.41,0,None,0,29.0,57.8,78.0
KS-0157,Jersey,9.9,618.8,4,2025-01-14 12:45:00,13,38.83,65.55,26.98,77.46,429.09,22.56,53.03,29.79,11.6,3876.82,1.5,0.988,1.68,0,None,0,31.6,75.2,84.6
KS-0157,Jersey,9.9,618.8,4,2025-01-15 09:42:00,14,38.7,47.14,18.93,66.7,389.29,18.54,40.65,20.1,13.81,4049.32,1.0,0.906,1.67,0,None,0,24.8,52.8,71.7
KS-0157,Jersey,9.9,618.8,4,2025-01-16 13:30:00,15,38.81,58.1,29.73,59.51,496.54,24.27,41.12,12.71,12.81,2741.56,1.3,0.928,1.49,0,None,0,30.9,57.5,80.6
KS-0157,Jersey,9.9,618.8,4,2025-01-17 19:17:00,16,38.53,71.14,26.15,57.01,459.63,24.54,72.76,15.69,11.8,1974.98,1.0,0.975,1.58,0,None,0,29.5,55.5,78.4
KS-0157,Jersey,9.9,618.8,4,2025-01-18 18:30:00,17,38.37,76.04,26.93,75.41,478.33,22.31,73.68,12.93,10.5,3610.22,1.4,0.928,1.68,0,None,0,35.2,72.8,89.7
KS-0157,Jersey,9.9,618.8,4,2025-01-19 14:35:00,18,38.84,71.86,17.74,65.41,394.64,21.0,70.12,28.0,13.47,3777.71,1.4,0.912,1.49,0,None,0,24.0,50.3,70.4
KS-0157,Jersey,9.9,618.8,4,2025-01-20 11:28:00,19,39.03,71.0,27.64,62.47,434.32,19.93,54.86,14.13,11.81,3238.48,1.4,0.971,1.46,0,None,0,31.8,57.5,81.8
KS-0157,Jersey,9.9,618.8,4,2025-01-21 15:39:00,20,38.58,66.37,25.64,51.33,456.29,20.78,73.09,29.42,13.96,2126.93,1.5,0.97,1.43,0,None,0,27.5,67.3,77.2
KS-0157,Jersey,9.9,618.8,4,2025-01-22 17:29:00,21,39.23,71.08,28.89,50.89,509.19,22.39,51.72,26.53,13.43,4018.08,1.5,0.991,1.67,0,None,0,25.3,48.8,72.0
KS-0157,Jersey,9.9,618.8,4,2025-01-23 10:56:00,22,38.99,52.79,24.03,83.62,475.57,19.96,64.49,28.93,12.77,2401.26,1.1,0.977,1.58,0,None,0,25.2,42.2,71.1
KS-0157,Jersey,9.9,618.8,4,2025-01-24 10:36:00,23,38.35,68.52,23.14,82.43,481.84,18.57,78.76,28.44,11.45,2998.39,1.2,0.93,1.65,0,None,0,24.9,64.3,73.1
KS-0157,Jersey,9.9,618.8,4,2025-01-25 11:14:00,24,39.01,60.7,21.37,71.29,380.78,19.13,45.96,12.63,11.27,3092.96,1.3,0.979,1.63,0,None,0,25.4,67.4,74.1
KS-0157,Jersey,9.9,618.8,4,2025-01-26 16:47:00,25,38.34,44.58,23.96,79.02,461.16,26.2,56.64,17.18,10.05,3096.05,1.2,0.932,1.52,0,None,0,27.9,77.4,79.2
KS-0157,Jersey,9.9,618.8,4,2025-01-27 12:59:00,26,38.41,70.91,15.02,69.34,503.13,21.68,71.82,20.46,10.97,4476.18,1.3,0.917,1.48,0,None,0,35.6,75.8,90.9
KS-0157,Jersey,9.9,618.8,4,2025-01-28 06:42:00,27,38.44,42.61,15.25,82.0,472.3,21.79,55.27,25.71,13.09,3891.57,1.3,0.966,1.4,0,None,0,23.7,65.0,71.4
KS-0157,Jersey,9.9,618.8,4,2025-01-29 17:06:00,28,38.88,42.37,21.65,78.09,456.16,24.74,77.64,16.85,11.68,4315.23,1.5,0.947,1.65,0,None,0,36.7,49.8,86.9
KS-0157,Jersey,9.9,618.8,4,2025-01-30 11:16:00,29,38.56,69.84,18.73,79.2,471.01,24.53,66.56,11.94,10.57,3479.75,1.1,0.982,1.65,0,None,0,28.5,70.1,79.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-01 06:02:00,0,38.95,62.83,26.15,70.44,475.45,24.37,76.54,24.65,13.5,2626.52,1.3,0.993,1.51,0,None,0,38.9,43.7,88.2
KS-0158,Sahiwal,6.0,503.8,5,2025-01-02 08:58:00,1,39.07,79.8,15.67,62.8,422.68,25.46,80.4,27.62,13.36,4236.52,1.3,0.91,1.42,0,None,0,31.6,40.4,78.6
KS-0158,Sahiwal,6.0,503.8,5,2025-01-03 13:14:00,2,38.28,40.6,19.68,73.27,452.98,25.01,56.47,29.24,12.29,4338.17,1.2,0.922,1.68,0,None,0,38.1,64.4,92.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-04 16:11:00,3,39.4,56.17,22.39,77.81,478.79,19.17,57.72,17.99,13.71,4000.22,1.1,0.927,1.61,0,None,0,35.0,80.6,91.0
KS-0158,Sahiwal,6.0,503.8,5,2025-01-05 12:31:00,4,39.33,73.71,20.6,72.16,475.54,19.1,77.34,23.03,12.35,2301.71,1.2,0.901,1.41,0,None,0,35.3,58.9,87.0
KS-0158,Sahiwal,6.0,503.8,5,2025-01-06 18:26:00,5,38.53,81.51,27.51,51.71,313.05,16.86,57.67,19.0,13.88,4071.13,1.5,0.952,1.55,1,Metabolic_Disorder,1,39.3,41.4,88.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-07 14:28:00,6,38.81,86.51,17.75,50.45,388.91,14.76,43.06,10.76,12.22,4870.45,1.4,0.975,1.62,1,Metabolic_Disorder,1,29.7,65.4,80.2
KS-0158,Sahiwal,6.0,503.8,5,2025-01-08 10:17:00,7,38.85,82.29,25.18,47.84,310.23,17.53,72.03,16.6,13.44,4661.38,1.2,0.939,1.53,1,Metabolic_Disorder,1,27.2,85.5,79.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-09 11:16:00,8,38.39,90.4,21.96,30.76,233.63,11.77,75.87,12.66,13.18,3878.49,1.4,0.914,1.49,2,Metabolic_Disorder,1,33.6,55.8,84.0
KS-0158,Sahiwal,6.0,503.8,5,2025-01-10 15:14:00,9,38.27,86.45,15.45,33.04,242.62,14.47,60.13,8.47,12.83,3008.14,1.0,0.943,1.64,2,Metabolic_Disorder,1,29.8,55.7,78.8
KS-0158,Sahiwal,6.0,503.8,5,2025-01-11 10:20:00,10,38.27,79.27,25.72,34.77,233.75,12.66,43.67,13.79,11.23,2909.55,1.2,0.944,1.65,2,Metabolic_Disorder,1,32.5,61.2,83.5
KS-0158,Sahiwal,6.0,503.8,5,2025-01-12 08:38:00,11,38.54,68.49,16.42,61.63,328.1,16.77,69.06,16.09,10.96,2199.74,1.1,0.91,1.53,1,Metabolic_Disorder,1,23.3,49.3,69.4
KS-0158,Sahiwal,6.0,503.8,5,2025-01-13 16:28:00,12,38.74,76.5,24.83,50.99,366.29,16.74,73.04,15.67,13.0,4721.32,1.2,0.934,1.54,1,Metabolic_Disorder,1,29.8,44.8,77.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-14 15:24:00,13,38.36,72.2,28.49,53.44,320.18,16.77,51.44,12.95,12.8,3624.2,1.1,0.902,1.62,1,Metabolic_Disorder,1,33.1,47.4,81.7
KS-0158,Sahiwal,6.0,503.8,5,2025-01-15 16:49:00,14,39.08,52.35,24.31,58.63,381.43,27.27,52.91,27.74,10.79,3795.41,1.2,0.958,1.64,0,None,0,25.2,41.3,71.0
KS-0158,Sahiwal,6.0,503.8,5,2025-01-16 16:26:00,15,39.39,66.93,28.63,71.01,509.72,20.72,61.18,19.31,10.82,3766.99,1.3,0.94,1.66,0,None,0,32.0,83.9,86.8
KS-0158,Sahiwal,6.0,503.8,5,2025-01-17 16:30:00,16,39.2,46.38,16.78,50.65,424.37,22.45,41.41,30.19,12.59,2640.09,1.5,0.916,1.59,0,None,0,23.0,82.4,71.9
KS-0158,Sahiwal,6.0,503.8,5,2025-01-18 13:35:00,17,38.34,53.18,19.72,65.07,442.94,21.65,61.14,22.08,13.48,3774.37,1.1,0.903,1.44,0,None,0,30.2,79.3,83.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-19 07:30:00,18,38.58,72.93,28.13,83.28,487.26,21.01,42.55,17.03,11.88,3435.2,1.0,0.921,1.56,0,None,0,32.5,70.0,85.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-20 08:37:00,19,39.3,65.65,17.3,61.97,426.82,18.0,65.5,22.5,12.72,4146.94,1.1,0.945,1.49,0,None,0,26.4,59.9,74.7
KS-0158,Sahiwal,6.0,503.8,5,2025-01-21 14:23:00,20,39.18,67.93,25.51,83.44,393.83,23.19,76.46,24.34,13.88,4791.11,1.2,0.971,1.63,0,None,0,36.0,45.0,84.9
KS-0158,Sahiwal,6.0,503.8,5,2025-01-22 17:23:00,21,38.44,51.27,21.62,63.62,400.08,22.63,70.79,14.65,12.44,3729.77,1.1,0.926,1.47,0,None,0,33.7,79.8,88.8
KS-0158,Sahiwal,6.0,503.8,5,2025-01-23 08:31:00,22,38.57,77.99,23.94,54.76,490.02,23.2,77.58,18.89,13.31,3655.54,1.1,0.933,1.57,0,None,0,26.0,74.3,75.8
KS-0158,Sahiwal,6.0,503.8,5,2025-01-24 09:29:00,23,38.64,61.99,26.97,55.07,388.49,19.01,73.68,17.23,10.88,2210.06,1.0,0.929,1.4,0,None,0,34.7,53.1,84.9
KS-0158,Sahiwal,6.0,503.8,5,2025-01-25 18:21:00,24,38.87,75.66,18.14,59.66,478.75,23.57,42.15,28.09,11.15,3133.65,1.3,0.947,1.48,0,None,0,28.7,65.2,78.7
KS-0158,Sahiwal,6.0,503.8,5,2025-01-26 11:49:00,25,38.49,45.36,24.22,50.92,472.23,27.29,50.11,18.1,13.48,3387.09,1.0,0.995,1.53,0,None,0,25.7,85.0,76.6
KS-0158,Sahiwal,6.0,503.8,5,2025-01-27 06:26:00,26,39.4,58.16,29.77,66.17,492.2,25.31,55.39,22.02,10.34,3702.41,1.4,0.934,1.61,0,None,0,35.8,73.0,90.7
KS-0158,Sahiwal,6.0,503.8,5,2025-01-28 13:48:00,27,38.7,69.44,27.98,85.21,497.46,19.26,56.41,21.83,13.08,4578.76,1.3,0.929,1.64,0,None,0,24.7,45.6,70.9
KS-0158,Sahiwal,6.0,503.8,5,2025-01-29 10:29:00,28,38.85,58.49,27.0,81.27,448.86,28.07,66.09,22.34,11.06,3719.33,1.3,0.985,1.52,0,None,0,27.3,45.8,74.1
KS-0158,Sahiwal,6.0,503.8,5,2025-01-30 07:18:00,29,38.76,59.49,18.01,62.55,392.61,26.01,56.83,16.68,12.84,2429.55,1.3,0.987,1.63,0,None,0,37.2,84.1,95.3
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-01 09:08:00,0,38.99,79.41,24.89,62.9,398.31,19.94,67.76,15.56,13.2,2091.73,1.4,0.992,1.43,0,None,0,39.7,63.3,94.2
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-02 06:59:00,1,38.3,69.31,26.03,79.58,384.84,26.71,50.67,14.27,12.85,4672.18,1.5,0.934,1.53,0,None,0,24.2,40.3,69.7
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-03 09:22:00,2,38.33,47.33,20.1,85.24,429.54,26.17,63.67,18.69,12.85,3430.12,1.1,0.903,1.49,0,None,0,38.2,57.6,90.7
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-04 17:34:00,3,39.12,43.58,18.33,72.25,464.09,27.46,65.53,25.01,12.88,2092.45,1.3,1.0,1.49,0,None,0,39.3,77.2,97.1
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-05 19:54:00,4,39.23,43.32,23.41,72.74,504.33,23.19,45.59,27.41,13.36,4041.51,1.0,0.985,1.71,0,None,0,32.0,88.6,87.6
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-06 19:16:00,5,38.8,65.1,22.09,50.6,484.15,27.02,67.8,25.33,10.39,3731.8,1.2,0.925,1.63,0,None,0,39.7,56.0,92.3
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-07 11:31:00,6,39.08,63.52,16.58,57.85,491.96,21.44,41.05,23.97,11.01,2250.54,1.4,0.936,1.51,0,None,0,28.4,46.9,75.7
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-08 12:03:00,7,38.37,58.04,19.02,72.16,391.01,20.19,67.51,16.0,13.52,2029.7,1.3,0.942,1.44,0,None,0,32.9,66.8,85.1
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-09 11:06:00,8,38.9,62.17,14.95,72.41,480.21,22.14,75.47,21.52,13.08,2341.86,1.3,0.972,1.44,0,None,0,36.8,75.6,92.8
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-10 19:33:00,9,39.08,70.41,18.65,51.27,419.45,19.06,58.18,19.3,13.62,3128.78,1.3,0.953,1.62,0,None,0,23.8,78.7,72.8
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-11 08:35:00,10,38.52,48.19,21.22,83.92,391.32,19.8,69.85,20.62,13.77,4593.72,1.4,0.992,1.66,0,None,0,38.6,48.2,88.9
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-12 07:38:00,11,38.71,72.86,26.0,68.76,498.62,27.85,56.73,21.02,12.78,2753.28,1.5,0.943,1.49,0,None,0,37.0,82.8,94.7
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-13 11:45:00,12,39.37,57.47,17.73,74.91,437.84,27.65,49.88,16.05,12.64,4587.74,1.3,0.95,1.57,0,None,0,26.4,86.2,77.9
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-14 06:55:00,13,38.67,70.44,21.32,75.76,435.42,20.21,44.19,11.86,13.1,4179.51,1.5,0.908,1.42,0,None,0,28.8,82.5,81.3
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-15 19:25:00,14,38.29,57.92,17.41,50.92,389.38,27.09,74.99,20.11,11.46,2171.95,1.3,0.922,1.43,0,None,0,26.0,68.6,75.2
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-16 10:57:00,15,39.2,73.63,16.54,79.94,453.54,19.77,54.07,21.94,11.02,2285.43,1.4,0.949,1.61,0,None,0,35.7,45.2,84.6
KS-0159,Murrah Buffalo,5.5,422.9,5,2025-01-17 10:07:00,16,38.31,45.53,23.93,74.42,400.25,24.23,76.32,13.46,11.57,4916.85,1.5,0.94,1.4,0,None,0,24.2,49.7,70.6
